-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
-0.107160025009276	-0.906198171370110	-46.7131388269415
