1728571586455,0,0,0
1728571586475,0,0,0
1728571586495,0,0,0
1728571586515,0,0,0
1728571586535,0,0,0
1728571586555,0,0,0
1728571586575,0,0,0
1728571586595,0,0,0
1728571586615,0,0,0
1728571586635,0,0,0
1728571586655,0,0,0
1728571586675,0,0,0
1728571586695,0,0,0
1728571586720,0,0,0
1728571586744,0,0,0
1728571586768,0,0,0
1728571586793,0,0,0
1728571586817,0,0,0
1728571586841,0,0,0
1728571586865,0,0,0
1728571586889,0,0,0
1728571586913,0,0,0
1728571586933,0,0,0
1728571586953,0,0,0
1728571586973,0,0,0
1728571586993,0,0,0
1728571587013,0,0,0
1728571587033,0,0,0
1728571587053,0,0,0
1728571587073,0,0,0
1728571587093,0,0,0
1728571587113,0,0,0
1728571587133,0,0,0
1728571587153,0,0,0
1728571587173,0,0,0
1728571587195,0,0,0
1728571587219,0,0,0
1728571587243,0,0,0
1728571587267,0,0,0
1728571587291,0,0,0
1728571587315,0,0,0
1728571587339,0,0,0
1728571587363,0,0,0
1728571587387,0,0,0
1728571587411,0,0,0
1728571587435,0,0,0
1728571587460,0,0,0
1728571587484,0,0,0
1728571587508,0,0,0
1728571587532,2.44131e-05,-8.19845e-05,0.000136057
1728571587556,0.000596883,-0.00200446,0.00332744
1728571587580,0.00260975,-0.00876412,0.0145632
1728571587606,0.00675707,-0.0226917,0.0377852
1728571587630,0.0135229,-0.045413,0.0758783
1728571587654,0.0232066,-0.0779327,0.130857
1728571587678,0.03593,-0.120661,0.203932
1728571587702,0.0516605,-0.173487,0.295631
1728571587726,0.0702401,-0.235882,0.40594
1728571587750,0.0913988,-0.306937,0.534319
1728571587774,0.114796,-0.385511,0.679887
1728571587798,0.140031,-0.470256,0.841397
1728571587822,0.16668,-0.559749,1.0174
1728571587846,0.194318,-0.652561,1.20631
1728571587870,0.222546,-0.747358,1.40655
1728571587894,0.251002,-0.84292,1.61661
1728571587918,0.27939,-0.938252,1.83522
1728571587942,0.307484,-1.0326,2.0615
1728571587967,0.335142,-1.12548,2.2951
1728571587991,0.362301,-1.21669,2.53636
1728571588015,0.388976,-1.30627,2.78641
1728571588039,0.415002,-1.39388,3.04549
1728571588063,0.440114,-1.47872,3.31236
1728571588087,0.464027,-1.56004,3.58569
1728571588111,0.486625,-1.63718,3.86417
1728571588135,0.507788,-1.70958,4.14649
1728571588159,0.527509,-1.77677,4.43138
1728571588183,0.545833,-1.8384,4.71759
1728571588207,0.562897,-1.89417,5.00386
1728571588231,0.578888,-1.94388,5.28906
1728571588255,0.594044,-1.98744,5.57201
1728571588279,0.608667,-2.0248,5.85166
1728571588303,0.623104,-2.05599,6.12698
1728571588327,0.634303,-2.06959,6.27569
1728571588351,0.64308,-2.06713,6.27569
1728571588375,0.654413,-2.06394,6.27569
1728571588399,0.66871,-2.0599,6.27569
1728571588425,0.686357,-2.0549,6.27569
1728571588449,0.707741,-2.04883,6.27569
1728571588474,0.733307,-2.04153,6.27569
1728571588498,0.763439,-2.03289,6.27569
1728571588522,0.79858,-2.02275,6.27569
1728571588546,0.839151,-2.01096,6.27569
1728571588570,0.88553,-1.99737,6.27569
1728571588594,0.938133,-1.98183,6.27569
1728571588618,0.997312,-1.96416,6.27569
1728571588642,1.06348,-1.94419,6.27569
1728571588666,1.13695,-1.92173,6.27569
1728571588690,1.21803,-1.89661,6.27569
1728571588714,1.30703,-1.86863,6.27569
1728571588738,1.4042,-1.83759,6.27569
1728571588758,1.50975,-1.80329,6.27569
1728571588778,1.62386,-1.76551,6.27569
1728571588798,1.74667,-1.72406,6.27569
1728571588818,1.87824,-1.67872,6.27569
1728571588839,2.01866,-1.62927,6.27569
1728571588859,2.16783,-1.57551,6.27569
1728571588879,2.32574,-1.51723,6.27569
1728571588899,2.49223,-1.45424,6.27569
1728571588919,2.6671,-1.38635,6.27569
1728571588939,2.85009,-1.3134,6.27569
1728571588959,3.04088,-1.23523,6.27569
1728571588979,3.2391,-1.15171,6.27569
1728571588999,3.44428,-1.06276,6.27569
1728571589019,3.65594,-0.968295,6.27569
1728571589039,3.87352,-0.868276,6.27569
1728571589059,4.09638,-0.762728,6.27569
1728571589079,4.32388,-0.651686,6.27569
1728571589099,4.55533,-0.535247,6.27569
1728571589119,4.78994,-0.413569,6.27569
1728571589139,5.02699,-0.286834,6.27569
1728571589159,5.26566,-0.155295,6.27569
1728571589179,5.50514,-0.0192524,6.27569
1728571589199,5.7446,0.120924,6.27569
