1728571584078,0,0,0,0,0,0
1728571584083,0,0,0,0,0,0
1728571584088,0,0,0,0,0,0
1728571584094,0,0,0,0,0,0
1728571584098,0,0,0,0,0,0
1728571584105,0,0,0,0,0,0
1728571584109,0,0,0,0,0,0
1728571584114,0,0,0,0,0,0
1728571584120,0,0,0,0,0,0
1728571584123,0,0,0,0,0,0
1728571584129,0,0,0,0,0,0
1728571584135,0,0,0,0,0,0
1728571584138,0,0,0,0,0,0
1728571584144,0,0,0,0,0,0
1728571584149,0,0,0,0,0,0
1728571584154,0,0,0,0,0,0
1728571584159,0,0,0,0,0,0
1728571584164,0,0,0,0,0,0
1728571584169,0,0,0,0,0,0
1728571584174,0,0,0,0,0,0
1728571584179,0,0,0,0,0,0
1728571584184,0,0,0,0,0,0
1728571584189,0,0,0,0,0,0
1728571584194,0,0,0,0,0,0
1728571584199,0,0,0,0,0,0
1728571584204,0,0,0,0,0,0
1728571584209,0,0,0,0,0,0
1728571584213,0,0,0,0,0,0
1728571584219,0,0,0,0,0,0
1728571584224,0,0,0,0,0,0
1728571584228,0,0,0,0,0,0
1728571584234,0,0,0,0,0,0
1728571584239,0,0,0,0,0,0
1728571584243,0,0,0,0,0,0
1728571584249,0,0,0,0,0,0
1728571584254,0,0,0,0,0,0
1728571584260,0,0,0,0,0,0
1728571584264,0,0,0,0,0,0
1728571584269,0,0,0,0,0,0
1728571584274,0,0,0,0,0,0
1728571584279,0,0,0,0,0,0
1728571584284,0,0,0,0,0,0
1728571584290,0,0,0,0,0,0
1728571584293,0,0,0,0,0,0
1728571584299,0,0,0,0,0,0
1728571584304,0,0,0,0,0,0
1728571584309,0,0,0,0,0,0
1728571584314,0,0,0,0,0,0
1728571584316,0,0,0,0,0,0
1728571584316,0,0,0,0,0,0
1728571584324,0,0,0,0,0,0
1728571584332,0,0,0,0,0,0
1728571584332,0,0,0,0,0,0
1728571584340,0,0,0,0,0,0
1728571584348,0,0,0,0,0,0
1728571584348,0,0,0,0,0,0
1728571584356,0,0,0,0,0,0
1728571584356,0,0,0,0,0,0
1728571584364,0,0,0,0,0,0
1728571584372,0,0,0,0,0,0
1728571584372,0,0,0,0,0,0
1728571584380,0,0,0,0,0,0
1728571584388,0,0,0,0,0,0
1728571584388,0,0,0,0,0,0
1728571584396,0,0,0,0,0,0
1728571584396,0,0,0,0,0,0
1728571584405,0,0,0,0,0,0
1728571584413,0,0,0,0,0,0
1728571584413,0,0,0,0,0,0
1728571584420,0,0,0,0,0,0
1728571584428,0,0,0,0,0,0
1728571584435,0,0,0,0,0,0
1728571584438,0,0,0,0,0,0
1728571584443,0,0,0,0,0,0
1728571584448,0,0,0,0,0,0
1728571584453,0,0,0,0,0,0
1728571584459,0,0,0,0,0,0
1728571584463,0,0,0,0,0,0
1728571584469,0,0,0,0,0,0
1728571584474,0,0,0,0,0,0
1728571584479,0,0,0,0,0,0
1728571584483,0,0,0,0,0,0
1728571584488,0,0,0,0,0,0
1728571584494,0,0,0,0,0,0
1728571584499,0,0,0,0,0,0
1728571584504,0,0,0,0,0,0
1728571584510,0,0,0,0,0,0
1728571584512,0,0,0,0,0,0
1728571584518,0,0,0,0,0,0
1728571584524,0,0,0,0,0,0
1728571584528,0,0,0,0,0,0
1728571584534,0,0,0,0,0,0
1728571584539,0,0,0,0,0,0
1728571584543,0,0,0,0,0,0
1728571584549,0,0,0,0,0,0
1728571584555,0,0,0,0,0,0
1728571584559,0,0,0,0,0,0
1728571584563,0,0,0,0,0,0
1728571584569,0,0,0,0,0,0
1728571584575,0,0,0,0,0,0
1728571584578,0,0,0,0,0,0
1728571584584,0,0,0,0,0,0
1728571584588,0,0,0,0,0,0
1728571584593,0,0,0,0,0,0
1728571584598,0,0,0,0,0,0
1728571584603,0,0,0,0,0,0
1728571584609,0,0,0,0,0,0
1728571584614,0,0,0,0,0,0
1728571584619,0,0,0,0,0,0
1728571584623,0,0,0,0,0,0
1728571584629,0,0,0,0,0,0
1728571584635,0,0,0,0,0,0
1728571584639,0,0,0,0,0,0
1728571584643,0,0,0,0,0,0
1728571584649,0,0,0,0,0,0
1728571584654,0,0,0,0,0,0
1728571584659,0,0,0,0,0,0
1728571584664,0,0,0,0,0,0
1728571584668,0,0,0,0,0,0
1728571584670,0,0,0,0,0,0
1728571584678,0,0,0,0,0,0
1728571584678,0,0,0,0,0,0
1728571584686,0,0,0,0,0,0
1728571584694,0,0,0,0,0,0
1728571584700,0,0,0,0,0,0
1728571584703,0,0,0,0,0,0
1728571584709,0,0,0,0,0,0
1728571584715,0,0,0,0,0,0
1728571584719,0,0,0,0,0,0
1728571584724,0,0,0,0,0,0
1728571584730,0,0,0,0,0,0
1728571584734,0,0,0,0,0,0
1728571584739,0,0,0,0,0,0
1728571584744,0,0,0,0,0,0
1728571584749,0,0,0,0,0,0
1728571584754,0,0,0,0,0,0
1728571584760,0,0,0,0,0,0
1728571584763,0,0,0,0,0,0
1728571584769,0,0,0,0,0,0
1728571584775,0,0,0,0,0,0
1728571584778,0,0,0,0,0,0
1728571584785,0,0,0,0,0,0
1728571584789,0,0,0,0,0,0
1728571584793,0,0,0,0,0,0
1728571584798,0,0,0,0,0,0
1728571584804,0,0,0,0,0,0
1728571584808,0,0,0,0,0,0
1728571584813,0,0,0,0,0,0
1728571584819,0,0,0,0,0,0
1728571584825,0,0,0,0,0,0
1728571584829,0,0,0,0,0,0
1728571584835,0,0,0,0,0,0
1728571584838,0,0,0,0,0,0
1728571584843,0,0,0,0,0,0
1728571584848,0,0,0,0,0,0
1728571584854,0,0,0,0,0,0
1728571584858,0,0,0,0,0,0
1728571584863,0,0,0,0,0,0
1728571584868,0,0,0,0,0,0
1728571584874,0,0,0,0,0,0
1728571584878,0,0,0,0,0,0
1728571584884,0,0,0,0,0,0
1728571584888,0,0,0,0,0,0
1728571584894,0,0,0,0,0,0
1728571584899,0,0,0,0,0,0
1728571584904,0,0,0,0,0,0
1728571584909,0,0,0,0,0,0
1728571584915,0,0,0,0,0,0
1728571584918,0,0,0,0,0,0
1728571584924,0,0,0,0,0,0
1728571584929,0,0,0,0,0,0
1728571584934,0,0,0,0,0,0
1728571584939,0,0,0,0,0,0
1728571584943,0,0,0,0,0,0
1728571584948,0,0,0,0,0,0
1728571584954,0,0,0,0,0,0
1728571584959,0,0,0,0,0,0
1728571584964,0,0,0,0,0,0
1728571584969,0,0,0,0,0,0
1728571584973,0,0,0,0,0,0
1728571584979,0,0,0,0,0,0
1728571584983,0,0,0,0,0,0
1728571584989,0,0,0,0,0,0
1728571584994,0,0,0,0,0,0
1728571584998,0,0,0,0,0,0
1728571585004,0,0,0,0,0,0
1728571585008,0,0,0,0,0,0
1728571585013,0,0,0,0,0,0
1728571585019,0,0,0,0,0,0
1728571585024,0,0,0,0,0,0
1728571585028,0,0,0,0,0,0
1728571585033,0,0,0,0,0,0
1728571585040,0,0,0,0,0,0
1728571585043,0,0,0,0,0,0
1728571585049,0,0,0,0,0,0
1728571585054,0,0,0,0,0,0
1728571585059,0,0,0,0,0,0
1728571585064,0,0,0,0,0,0
1728571585069,0,0,0,0,0,0
1728571585074,0,0,0,0,0,0
1728571585079,0,0,0,0,0,0
1728571585084,0,0,0,0,0,0
1728571585088,0,0,0,0,0,0
1728571585093,0,0,0,0,0,0
1728571585099,0,0,0,0,0,0
1728571585105,0,0,0,0,0,0
1728571585108,0,0,0,0,0,0
1728571585113,0,0,0,0,0,0
1728571585119,0,0,0,0,0,0
1728571585119,0,0,0,0,0,0
1728571585127,0,0,0,0,0,0
1728571585127,0,0,0,0,0,0
1728571585135,0,0,0,0,0,0
1728571585143,0,0,0,0,0,0
1728571585143,0,0,0,0,0,0
1728571585151,0,0,0,0,0,0
1728571585151,0,0,0,0,0,0
1728571585159,0,0,0,0,0,0
1728571585167,0,0,0,0,0,0
1728571585167,0,0,0,0,0,0
1728571585175,0,0,0,0,0,0
1728571585183,0,0,0,0,0,0
1728571585183,0,0,0,0,0,0
1728571585191,0,0,0,0,0,0
1728571585199,0,0,0,0,0,0
1728571585199,0,0,0,0,0,0
1728571585208,0,0,0,0,0,0
1728571585213,0,0,0,0,0,0
1728571585218,0,0,0,0,0,0
1728571585223,0,0,0,0,0,0
1728571585229,0,0,0,0,0,0
1728571585233,0,0,0,0,0,0
1728571585238,0,0,0,0,0,0
1728571585244,0,0,0,0,0,0
1728571585249,0,0,0,0,0,0
1728571585254,0,0,0,0,0,0
1728571585260,0,0,0,0,0,0
1728571585263,0,0,0,0,0,0
1728571585268,0,0,0,0,0,0
1728571585274,0,0,0,0,0,0
1728571585279,0,0,0,0,0,0
1728571585284,0,0,0,0,0,0
1728571585290,0,0,0,0,0,0
1728571585293,0,0,0,0,0,0
1728571585298,0,0,0,0,0,0
1728571585304,0,0,0,0,0,0
1728571585309,0,0,0,0,0,0
1728571585314,0,0,0,0,0,0
1728571585318,0,0,0,0,0,0
1728571585323,0,0,0,0,0,0
1728571585329,0,0,0,0,0,0
1728571585334,0,0,0,0,0,0
1728571585339,0,0,0,0,0,0
1728571585344,0,0,0,0,0,0
1728571585349,0,0,0,0,0,0
1728571585353,0,0,0,0,0,0
1728571585359,0,0,0,0,0,0
1728571585363,0,0,0,0,0,0
1728571585368,0,0,0,0,0,0
1728571585368,0,0,0,0,0,0
1728571585376,0,0,0,0,0,0
1728571585384,0,0,0,0,0,0
1728571585384,0,0,0,0,0,0
1728571585392,0,0,0,0,0,0
1728571585392,0,0,0,0,0,0
1728571585400,0,0,0,0,0,0
1728571585408,0,0,0,0,0,0
1728571585408,0,0,0,0,0,0
1728571585416,0,0,0,0,0,0
1728571585416,0,0,0,0,0,0
1728571585429,0,0,0,0,0,0
1728571585433,0,0,0,0,0,0
1728571585438,0,0,0,0,0,0
1728571585443,0,0,0,0,0,0
1728571585450,0,0,0,0,0,0
1728571585453,0,0,0,0,0,0
1728571585459,0,0,0,0,0,0
1728571585464,0,0,0,0,0,0
1728571585469,0,0,0,0,0,0
1728571585474,0,0,0,0,0,0
1728571585478,0,0,0,0,0,0
1728571585484,0,0,0,0,0,0
1728571585489,0,0,0,0,0,0
1728571585494,0,0,0,0,0,0
1728571585499,0,0,0,0,0,0
1728571585504,0,0,0,0,0,0
